Fecha,Apertura,Maximo,Minimo,Cierre,Volumen,Capacidad de mercado
"Jul 28, 2020",11017.46,11204.33,10632.63,10912.82,28766551142,201290022193
"Jul 27, 2020",9905.22,11298.22,9903.97,10990.87,35359749590,202719581737
"Jul 26, 2020",9680.23,10023.81,9652.85,9905.17,20507998997,182685328095
"Jul 25, 2020",9539.49,9704.56,9530.21,9677.11,16610070933,178469614078
"Jul 24, 2020",9585.51,9623.34,9481.45,9536.89,16552768325,175875016548
"Jul 23, 2020",9527.14,9610.25,9483.00,9581.07,18146399002,176680237480
"Jul 22, 2020",9375.08,9530.52,9319.65,9525.36,16532254884,175644844408
"Jul 21, 2020",9162.51,9407.26,9149.39,9374.89,18069581956,172861732402
"Jul 20, 2020",9187.22,9214.27,9137.51,9164.23,13755604146,168970262859
"Jul 19, 2020",9158.01,9201.40,9097.63,9185.82,12939002784,169360219986
"Jul 18, 2020",9151.18,9230.98,9100.82,9159.04,12252601475,168858972269
"Jul 17, 2020",9131.81,9182.25,9089.20,9151.39,13944570749,168710427574
"Jul 16, 2020",9191.98,9214.31,9088.95,9132.23,15713967523,168350501976
"Jul 15, 2020",9241.90,9275.33,9171.93,9192.84,15844731575,169460074576
"Jul 14, 2020",9238.70,9283.84,9171.66,9243.21,18085038362,170380670525
"Jul 13, 2020",9277.20,9306.40,9224.29,9243.61,17519821266,170379677119
"Jul 12, 2020",9241.06,9319.42,9197.45,9276.50,14452361907,170977422928
"Jul 11, 2020",9277.51,9293.53,9199.49,9240.35,13249910444,170302234778
"Jul 10, 2020",9273.36,9287.47,9118.00,9278.81,16860035605,171001933827
"Jul 09, 2020",9427.99,9431.38,9235.00,9277.97,18000702524,170977231638
"Jul 08, 2020",9253.02,9450.34,9249.50,9428.33,19702359883,173738543115
"Jul 07, 2020",9349.16,9360.62,9201.82,9252.28,13839652595,170485472276
"Jul 06, 2020",9072.85,9375.47,9058.66,9375.47,17889263252,172746103840
"Jul 05, 2020",9126.09,9162.18,8977.02,9073.94,12903406143,167181726154
"Jul 04, 2020",9084.23,9183.30,9053.63,9132.49,12290528515,168251076678
"Jul 03, 2020",9124.84,9202.34,9058.79,9087.30,13078970999,167409720388
"Jul 02, 2020",9231.14,9274.96,9036.62,9123.41,16338916796,168065586387
"Jul 01, 2020",9145.99,9309.75,9104.73,9228.33,15971550355,169988756578
"Jun 30, 2020",9185.58,9217.84,9084.84,9137.99,15735797744,168315606321
"Jun 29, 2020",9140.03,9237.57,9041.88,9190.85,16460547078,169280659246
"Jun 28, 2020",9048.46,9197.55,8975.53,9143.58,14560870760,168401806137
"Jun 27, 2020",9167.82,9207.81,8998.22,9045.39,17273093144,166584831506
"Jun 26, 2020",9260.99,9310.52,9101.74,9162.92,18341465837,168741367622
"Jun 25, 2020",9314.13,9340.16,9095.32,9264.81,18616048626,170608289504
"Jun 24, 2020",9632.15,9680.37,9278.23,9313.61,18961716076,171498781280
"Jun 23, 2020",9644.08,9670.54,9547.25,9629.66,17006433272,177310052079
"Jun 22, 2020",9300.92,9655.07,9296.87,9648.72,21104009514,177651397437
"Jun 21, 2020",9330.93,9401.11,9300.43,9303.63,15324301169,171289415079
"Jun 20, 2020",9290.96,9394.97,9247.38,9332.34,17130541557,171809438651
"Jun 19, 2020",9410.29,9440.88,9274.30,9288.02,19632223107,170985625732
"Jun 18, 2020",9481.57,9482.78,9328.40,9411.84,17770083003,173256688664
"Jun 17, 2020",9533.78,9540.42,9327.34,9480.26,20177709879,174508805561
"Jun 16, 2020",9454.27,9579.43,9400.45,9538.02,21565537209,175563963385
"Jun 15, 2020",9386.04,9504.86,8990.18,9450.70,26699704768,173947607772
"Jun 14, 2020",9477.55,9482.27,9347.59,9386.79,18991732746,172763239787
"Jun 13, 2020",9480.74,9493.21,9396.01,9475.28,17564322315,174381819725
"Jun 12, 2020",9320.69,9540.47,9285.85,9480.84,22610564515,174474896922
"Jun 11, 2020",9870.08,9938.30,9263.07,9321.78,30247143440,171538133043
"Jun 10, 2020",9794.12,9908.90,9728.29,9870.09,25706567601,181616765438
"Jun 09, 2020",9774.36,9836.37,9664.72,9795.70,23717842783,180237817527
"Jun 08, 2020",9760.06,9782.31,9675.89,9771.49,21486346312,179782576534
"Jun 07, 2020",9653.00,9768.50,9458.15,9758.85,25015250846,179540253701
"Jun 06, 2020",9664.90,9773.43,9591.02,9653.68,20438419222,177595657884
"Jun 05, 2020",9800.22,9869.24,9663.22,9665.53,23509628646,177801825145
"Jun 04, 2020",9655.85,9887.61,9525.25,9800.64,25921805072,180276153545
"Jun 03, 2020",9533.76,9682.86,9471.85,9656.72,25007459262,177619631126
"Jun 02, 2020",10162.97,10182.34,9460.57,9529.80,39137252109,175277218229
"Jun 01, 2020",9463.61,10199.56,9450.90,10167.27,35198901068,186993405740
"May 31, 2020",9700.11,9700.34,9432.30,9461.06,27773290299,173997151930
"May 30, 2020",9438.91,9704.03,9366.73,9700.41,32722975141,178390129758
"May 29, 2020",9528.36,9573.67,9379.34,9439.12,32896642044,173575756364
"May 28, 2020",9184.94,9546.32,9148.46,9525.75,34367073114,175161235290
"May 27, 2020",8837.38,9203.32,8834.16,9181.02,32740536902,168814700531
"May 26, 2020",8909.59,8991.97,8757.29,8835.05,29584186947,162445535235
"May 25, 2020",8786.11,8951.01,8719.67,8906.93,31288157264,163760453116
"May 24, 2020",9212.28,9288.40,8787.25,8790.37,32518803300,161610414643
"May 23, 2020",9185.06,9302.50,9118.11,9209.29,27727866812,169305492440
"May 22, 2020",9080.33,9232.94,9008.64,9182.58,29810773699,168807619957
"May 21, 2020",9522.74,9555.24,8869.93,9081.76,39326160532,166947987864
"May 20, 2020",9725.33,9804.79,9447.20,9522.98,36546239703,175050963475
"May 19, 2020",9727.06,9836.05,9539.62,9729.04,39254288955,178831635026
"May 18, 2020",9675.69,9906.03,9570.36,9726.57,41827139896,178779483464
"May 17, 2020",9374.93,9823.00,9349.55,9670.74,40084250663,177745404470
"May 16, 2020",9333.24,9564.20,9260.69,9377.01,36164766408,172340956579
"May 15, 2020",9734.29,9755.83,9261.40,9328.20,48158802327,171436341789
"May 14, 2020",9271.33,9793.27,9255.03,9733.72,56426907637,178881641547
"May 13, 2020",8805.39,9317.88,8805.39,9269.99,45558144023,170352710071
"May 12, 2020",8610.39,8949.90,8569.64,8804.48,42142717533,161791577301
"May 11, 2020",8755.54,9033.47,8374.32,8601.80,57119858802,158059235276
"May 10, 2020",9591.17,9595.58,8395.11,8756.43,63325279337,160884755211
"May 09, 2020",9840.91,9913.86,9580.64,9593.90,46566121841,176251395673
"May 08, 2020",9936.16,9996.74,9767.17,9842.67,51780748042,180804859844
"May 07, 2020",9261.90,9992.66,9138.32,9951.52,61112700562,182787376637
"May 06, 2020",9007.44,9411.47,8966.71,9268.76,49371886931,170229620935
"May 05, 2020",8912.83,9062.41,8856.83,9003.07,43148462663,165332488792
"May 04, 2020",8895.74,8956.91,8645.02,8912.65,45718796276,163654493632
"May 03, 2020",8983.61,9167.78,8830.97,8897.47,47101785174,163358189151
"May 02, 2020",8869.06,9007.19,8811.37,8988.60,40134388683,165012307600
"May 01, 2020",8672.78,9048.02,8667.76,8864.77,44068389997,162722652380
"Apr 30, 2020",8797.67,9440.65,8533.26,8658.55,66964629541,158922133909
"Apr 29, 2020",7806.71,8871.75,7786.05,8801.04,60201052203,161522471385
"Apr 28, 2020",7796.97,7814.53,7730.81,7807.06,33187959921,143266252261
"Apr 27, 2020",7679.42,7795.60,7679.42,7795.60,36162144725,143040988590
"Apr 26, 2020",7570.14,7700.59,7561.41,7679.87,33070154491,140903867573
"Apr 25, 2020",7550.48,7641.36,7521.67,7569.94,32941541447,138874072264
"Apr 24, 2020",7434.18,7574.20,7434.18,7550.90,34636526286,138512029491
"Apr 23, 2020",7121.31,7491.78,7081.59,7429.72,43500782316,136275638031
"Apr 22, 2020",6879.44,7145.87,6867.78,7117.21,33249153866,130530916077
"Apr 21, 2020",6879.78,6934.55,6834.44,6880.32,32589741511,126175238603
"Apr 20, 2020",7186.87,7240.29,6835.50,6881.96,37747113936,126192239912
"Apr 19, 2020",7260.92,7280.52,7167.05,7189.42,31311210215,131815853850
"Apr 18, 2020",7092.29,7269.96,7089.25,7257.66,32447188386,133053136876
"Apr 17, 2020",7116.55,7167.18,7050.33,7096.18,32513423567,130078472088
"Apr 16, 2020",6640.45,7134.45,6555.50,7116.80,46783242377,130445413270
"Apr 15, 2020",6845.56,6928.66,6633.40,6642.11,32288311031,121731940639
"Apr 14, 2020",6843.28,6958.56,6793.82,6842.43,34110434052,125388687977
"Apr 13, 2020",6965.62,6965.62,6668.26,6845.04,38619308647,125422221237
"Apr 12, 2020",6858.07,7119.95,6811.08,6971.09,35759567632,127716846208
"Apr 11, 2020",6867.44,6926.07,6789.92,6859.08,31222085946,125651623116
"Apr 10, 2020",7303.82,7303.82,6802.47,6865.49,43622840992,125755496117
"Apr 09, 2020",7337.97,7341.45,7179.09,7302.09,34815139178,133737857010
"Apr 08, 2020",7179.28,7356.22,7153.31,7334.10,37563249549,134309895036
"Apr 07, 2020",7273.64,7427.94,7136.71,7176.41,44243482668,131409299432
"Apr 06, 2020",6788.05,7271.78,6782.89,7271.78,46896904615,133140400948
"Apr 05, 2020",6862.54,6883.41,6715.93,6791.13,29510409856,124328853512
"Apr 04, 2020",6738.38,6878.95,6696.48,6867.53,33185988584,125712834530
"Apr 03, 2020",6797.40,7003.22,6673.34,6733.39,38976504903,123244051100
"Apr 02, 2020",6606.78,7088.25,6595.92,6793.62,47660646124,124335130640
"Apr 01, 2020",6437.32,6612.57,6202.37,6606.78,40346426266,120903014693
"Mar 31, 2020",6430.61,6504.52,6374.16,6438.64,32786468812,117814077267
"Mar 30, 2020",5925.54,6517.20,5903.23,6429.84,37101651525,117640143688
"Mar 29, 2020",6245.62,6250.47,5920.09,5922.04,28373690931,108338520156
"Mar 28, 2020",6467.25,6467.50,6117.84,6242.19,34885225901,114183689641
"Mar 27, 2020",6719.39,6793.84,6466.70,6469.80,34585598367,118336082172
"Mar 26, 2020",6675.17,6735.46,6590.96,6716.44,35319797642,122834375216
"Mar 25, 2020",6738.72,6892.51,6536.93,6681.06,44590107888,122174009143
"Mar 24, 2020",6436.64,6789.02,6411.07,6734.80,48221910672,123148917787
"Mar 23, 2020",5831.37,6443.93,5785.00,6416.31,46491916000,117314776187
"Mar 22, 2020",6185.56,6359.70,5823.71,5830.25,40099664740,106591196069
"Mar 21, 2020",6206.52,6378.14,5932.82,6185.07,42494390880,113068192795
"Mar 20, 2020",6191.65,6844.26,5865.78,6198.78,54442976103,113309245860
"Mar 19, 2020",5245.42,6329.74,5236.97,6191.19,51000731797,113162079956
"Mar 18, 2020",5227.11,5331.83,5069.34,5238.44,37878801016,95740715529
"Mar 17, 2020",5002.58,5371.35,4981.91,5225.63,38622642935,95499941183
"Mar 16, 2020",5385.23,5385.23,4575.36,5014.48,45368026430,91633478850
"Mar 15, 2020",5201.07,5836.65,5169.28,5392.31,33997889639,98530059890
"Mar 14, 2020",5573.08,5625.23,5125.07,5200.37,36154506008,95014981944
"Mar 13, 2020",5017.83,5838.11,4106.98,5563.71,74156772075,101644613038
"Mar 12, 2020",7913.62,7929.12,4860.35,4970.79,53980357243,90804613601
"Mar 11, 2020",7910.09,7950.81,7642.81,7911.43,38682762605,144508402671
"Mar 10, 2020",7922.15,8136.95,7814.76,7909.73,42213940994,144465567734
"Mar 09, 2020",8111.15,8177.79,7690.10,7923.64,46936995808,144706353758
"Mar 08, 2020",8908.21,8914.34,8105.25,8108.12,39973102121,148060284561
"Mar 07, 2020",9121.60,9163.22,8890.74,8909.95,36216930370,162684945903
"Mar 06, 2020",9078.31,9167.70,9032.08,9122.55,40826885651,166548261960
"Mar 05, 2020",8760.29,9142.05,8757.25,9078.76,39698054597,165731679918
"Mar 04, 2020",8788.54,8843.37,8712.43,8755.25,34746706368,159807857328
"Mar 03, 2020",8865.39,8901.60,8704.99,8787.79,42386715821,160383579416
"Mar 02, 2020",8563.26,8921.31,8532.63,8869.67,42857674409,161861167745
"Mar 01, 2020",8599.76,8726.80,8471.21,8562.45,35349164300,156238987740
"Feb 29, 2020",8671.21,8775.63,8599.51,8599.51,35792392544,156895988084
"Feb 28, 2020",8788.73,8890.46,8492.93,8672.46,44605450443,158211707019
"Feb 27, 2020",8825.09,8932.89,8577.20,8784.49,45470195695,160238496932
"Feb 26, 2020",9338.29,9354.78,8704.43,8820.52,50420050762,160879489024
"Feb 25, 2020",9651.31,9652.74,9305.02,9341.71,42515259129,170369581558
"Feb 24, 2020",9921.58,9951.75,9537.04,9650.17,45080496648,175977808526
"Feb 23, 2020",9663.32,9937.40,9657.79,9924.52,41185185761,180963233540
"Feb 22, 2020",9687.71,9698.23,9600.73,9663.18,35838025154,176180696548
"Feb 21, 2020",9611.78,9723.01,9589.74,9686.44,40930547513,176587087363
"Feb 20, 2020",9629.33,9643.22,9507.90,9608.48,44925260237,175147142158
"Feb 19, 2020",10143.80,10191.68,9611.22,9633.39,46992019710,175585931679
"Feb 18, 2020",9691.23,10161.94,9632.38,10142.00,47271023953,184838512656
"Feb 17, 2020",9936.56,9938.82,9507.64,9690.14,45998298413,176585280987
"Feb 16, 2020",9889.18,10053.97,9722.39,9934.43,43374780305,181017665264
"Feb 15, 2020",10313.86,10341.56,9874.43,9889.42,43865054831,180179996219
"Feb 14, 2020",10211.55,10322.00,10125.53,10312.12,43338264162,187862645449
"Feb 13, 2020",10323.96,10457.63,10116.16,10214.38,49356071373,186065003526
"Feb 12, 2020",10202.39,10393.61,10202.39,10326.05,43444303830,188081204386
"Feb 11, 2020",9855.89,10210.05,9729.33,10208.24,37648059389,185917114989
"Feb 10, 2020",10115.56,10165.77,9784.56,9856.61,39386548075,179494809266
"Feb 09, 2020",9863.89,10129.44,9850.39,10116.67,35807884663,184214765394
"Feb 08, 2020",9793.07,9876.75,9678.91,9865.12,35172043762,179615828322
"Feb 07, 2020",9726.00,9834.72,9726.00,9795.94,34522718159,178339437206
"Feb 06, 2020",9617.82,9824.62,9539.82,9729.80,37628823716,177118274394
"Feb 05, 2020",9183.42,9701.30,9163.70,9613.42,35222060874,174983423933
"Feb 04, 2020",9292.84,9331.27,9112.81,9180.96,29893183716,167093636162
"Feb 03, 2020",9344.68,9540.37,9248.63,9293.52,30934096509,169126861034
"Feb 02, 2020",9389.82,9468.80,9217.82,9344.37,30835736946,170034976662
"Feb 01, 2020",9346.36,9439.32,9313.24,9392.88,25922656496,170900662180
"Jan 31, 2020",9508.31,9521.71,9230.78,9350.53,29432489719,170112778161
"Jan 30, 2020",9316.02,9553.13,9230.90,9508.99,32378792851,172978577931
"Jan 29, 2020",9357.47,9406.43,9269.47,9316.63,30682598115,169460984603
"Jan 28, 2020",8912.52,9358.59,8908.45,9358.59,34398744403,170205617955
"Jan 27, 2020",8597.31,8977.73,8597.31,8909.82,28647338393,162027957435
"Jan 26, 2020",8364.41,8602.40,8325.50,8596.83,22177678796,156322174637
"Jan 25, 2020",8440.12,8458.45,8296.22,8367.85,19647331549,152143262650
"Jan 24, 2020",8405.57,8514.67,8266.84,8445.43,24397913026,153536829768
"Jan 23, 2020",8680.65,8687.75,8333.64,8406.52,25770680779,152813329633
"Jan 22, 2020",8744.21,8792.99,8636.75,8680.88,22600204051,157783273070
"Jan 21, 2020",8658.99,8755.71,8544.52,8745.89,24097418512,158947996834
"Jan 20, 2020",8704.63,8745.59,8560.47,8657.64,26422375678,157327553259
"Jan 19, 2020",8941.45,9164.36,8620.08,8706.25,34217320471,158194319735
"Jan 18, 2020",8927.21,9012.20,8827.33,8942.81,32337772627,162475965880
"Jan 17, 2020",8725.21,8958.12,8677.32,8929.04,36372139320,162211148778
"Jan 16, 2020",8812.48,8846.46,8612.10,8723.79,31313981931,158465055984
"Jan 15, 2020",8825.34,8890.12,8657.19,8807.01,40102834650,159959191212
"Jan 14, 2020",8140.93,8879.51,8140.93,8827.76,44841784107,160319484883
"Jan 13, 2020",8189.77,8197.79,8079.70,8144.19,22482910688,147890525973
"Jan 12, 2020",8033.26,8200.06,8009.06,8192.49,22903438381,148752956966
"Jan 11, 2020",8162.19,8218.36,8029.64,8037.54,25521165085,145924199942
"Jan 10, 2020",7878.31,8166.55,7726.77,8166.55,28714583844,148249907277
"Jan 09, 2020",8082.30,8082.30,7842.40,7879.07,24045990466,143016572819
"Jan 08, 2020",8161.94,8396.74,7956.77,8079.86,31672559265,146645162431
"Jan 07, 2020",7768.68,8178.22,7768.23,8163.69,28767291327,148152237654
"Jan 06, 2020",7410.45,7781.87,7409.29,7769.22,23276261598,140976457304
"Jan 05, 2020",7410.45,7544.50,7400.54,7411.32,19725074095,134469548249
"Jan 04, 2020",7345.38,7427.39,7309.51,7410.66,18444271275,134442464030
"Jan 03, 2020",6984.43,7413.72,6915.00,7344.88,28111481032,133233444755
"Jan 02, 2020",7202.55,7212.16,6935.27,6985.47,20802083465,126699395235
"Jan 01, 2020",7194.89,7254.33,7174.94,7200.17,18565664997,130580829150
"Dec 31, 2019",7294.44,7335.29,7169.78,7193.60,21167946112,130446112598
"Dec 30, 2019",7420.27,7454.82,7276.31,7293.00,22874131672,132235128152
"Dec 29, 2019",7317.65,7513.95,7279.87,7422.65,22445257702,134570835775
"Dec 28, 2019",7289.03,7399.04,7286.91,7317.99,21365673026,132659059740
"Dec 27, 2019",7238.14,7363.53,7189.93,7290.09,22777360996,132139502950
"Dec 26, 2019",7274.80,7388.30,7200.39,7238.97,22787010034,131200030100
"Dec 25, 2019",7325.76,7357.02,7220.99,7275.16,21559505149,131840641292
"Dec 24, 2019",7354.39,7535.72,7269.53,7322.53,22991622105,132687583295
"Dec 23, 2019",7508.90,7656.18,7326.19,7355.63,27831788041,133275709111
"Dec 22, 2019",7191.19,7518.03,7167.18,7511.59,23134537956,136088022049
"Dec 21, 2019",7220.59,7223.23,7112.74,7191.16,19312552168,130267655889
"Dec 20, 2019",7208.64,7257.92,7086.12,7218.82,22633815180,130752796980
"Dec 19, 2019",7277.59,7346.60,7041.38,7202.84,25904604416,130445758713
"Dec 18, 2019",6647.70,7324.98,6540.05,7276.80,31836522778,131754969804
"Dec 17, 2019",6931.32,6964.07,6587.97,6640.52,22363804217,120234244809
"Dec 16, 2019",7153.66,7171.17,6903.68,6932.48,20213265950,125515586952
"Dec 15, 2019",7124.24,7181.08,6924.38,7152.30,16881129804,129481424648
"Dec 14, 2019",7268.90,7308.84,7097.21,7124.67,17137029730,128970221233
"Dec 13, 2019",7244.66,7293.56,7227.12,7269.68,17125736940,131581377758
"Dec 12, 2019",7216.74,7266.64,7164.74,7243.13,18927080224,131087151088
"Dec 11, 2019",7277.20,7324.16,7195.53,7217.43,16350490689,130609895528
"Dec 10, 2019",7397.13,7424.02,7246.04,7278.12,18249031195,131696121855
"Dec 09, 2019",7561.80,7618.09,7365.99,7400.90,17872021272,133904005787
"Dec 08, 2019",7551.34,7634.61,7476.09,7564.35,15409908086,136847419896
"Dec 07, 2019",7547.27,7589.95,7525.71,7556.24,15453520564,136686769529
"Dec 06, 2019",7450.56,7547.00,7392.18,7547.00,18104466307,136504883935
"Dec 05, 2019",7253.24,7743.43,7232.68,7448.31,18816085231,134706455048
"Dec 04, 2019",7320.13,7539.78,7170.92,7252.03,21664240918,131143073943
"Dec 03, 2019",7323.98,7418.86,7229.36,7320.15,14797485769,132359942301
"Dec 02, 2019",7424.04,7474.82,7233.40,7321.99,17082040706,132378982377
"Dec 01, 2019",7571.62,7571.62,7291.34,7424.29,18720708479,134215145410
"Nov 30, 2019",7764.06,7836.10,7515.85,7569.63,17158194786,136829391049
"Nov 29, 2019",7466.73,7781.18,7460.76,7761.24,19709695456,140280108521
"Nov 28, 2019",7536.82,7730.07,7454.12,7463.11,19050116751,134879411013
"Nov 27, 2019",7220.88,7619.69,6974.17,7531.66,23991412764,136102712894
"Nov 26, 2019",7145.16,7320.23,7098.57,7218.37,21129505542,130429018720
"Nov 25, 2019",7039.98,7319.86,6617.17,7146.13,42685231262,129112952930
"Nov 24, 2019",7398.63,7408.58,7029.29,7047.92,30433517289,127327398565
"Nov 23, 2019",7296.16,7442.26,7151.42,7397.80,21008924418,133636205957
"Nov 22, 2019",7643.57,7697.38,6936.71,7296.58,34242315785,131791783672
"Nov 21, 2019",8023.64,8110.10,7597.38,7642.75,22514243371,138031885379
"Nov 20, 2019",8203.61,8237.24,8010.51,8027.27,20764300437,144962727398
"Nov 19, 2019",8305.13,8408.52,8099.96,8206.15,21083613816,148178376843
"Nov 18, 2019",8573.98,8653.28,8273.57,8309.29,21579470673,150025712267
"Nov 17, 2019",8549.47,8727.79,8500.97,8577.98,18668638897,154861842425
"Nov 16, 2019",8491.17,8592.00,8473.97,8550.76,16495389808,154354054194
"Nov 15, 2019",8705.71,8730.87,8484.84,8491.99,21796856471,153277483626
"Nov 14, 2019",8811.94,8826.94,8692.55,8708.10,19084739975,157160974644
"Nov 13, 2019",8812.03,8836.84,8761.65,8808.26,17545755405,158949942842
"Nov 12, 2019",8759.75,8853.77,8685.43,8815.66,20309769107,159068712900
"Nov 11, 2019",9056.92,9081.28,8700.61,8757.79,20265510765,158009772437
"Nov 10, 2019",8812.49,9103.83,8806.16,9055.53,20587919881,163364406732
"Nov 09, 2019",8809.47,8891.82,8793.16,8813.58,17578630606,158981489715
"Nov 08, 2019",9265.37,9272.76,8775.53,8804.88,24333037836,158808570729
"Nov 07, 2019",9352.39,9368.48,9202.35,9267.56,22700383839,167138722904
"Nov 06, 2019",9340.86,9423.24,9305.91,9360.88,23133895765,168806151583
"Nov 05, 2019",9413.00,9457.42,9256.93,9342.53,26198609048,168459778835
"Nov 04, 2019",9235.61,9505.05,9191.49,9412.61,26170255634,169706332936
"Nov 03, 2019",9324.79,9379.81,9141.25,9235.35,21132220847,166495319475
"Nov 02, 2019",9259.78,9377.49,9249.59,9324.72,21242676385,168090392935
"Nov 01, 2019",9193.99,9275.66,9132.05,9261.10,24324691031,166928044164
"Oct 31, 2019",9202.46,9383.16,9028.72,9199.58,26583653947,165804227835
"Oct 30, 2019",9422.46,9426.87,9085.37,9205.73,27706531577,165899500650
"Oct 29, 2019",9248.44,9516.18,9232.65,9427.69,28426779937,169883866262
"Oct 28, 2019",9565.10,9805.12,9256.15,9256.15,30948255332,166777392742
"Oct 27, 2019",9241.71,9749.53,9112.54,9551.71,32593129501,172087039875
"Oct 26, 2019",8667.58,10021.74,8662.62,9244.97,44496255609,166547360782
"Oct 25, 2019",7490.70,8691.54,7479.98,8660.70,28705065488,156006603607
"Oct 24, 2019",7509.73,7532.87,7446.99,7493.49,16268708849,134968410276
"Oct 23, 2019",8076.23,8093.00,7469.32,7514.67,21942878958,135337364282
"Oct 22, 2019",8243.40,8296.65,8074.46,8078.20,16803377857,145469660005
"Oct 21, 2019",8225.12,8296.69,8196.42,8243.72,15868748866,148432733155
"Oct 20, 2019",7997.81,8281.82,7949.44,8222.08,15504249442,148026597064
"Oct 19, 2019",7973.80,8082.63,7944.78,7988.56,13797825640,143808163807
"Oct 18, 2019",8100.93,8138.41,7902.16,7973.21,15651592610,143517630376
"Oct 17, 2019",8047.81,8134.83,8000.94,8103.91,14313052244,145853994298
"Oct 16, 2019",8204.67,8216.81,7985.09,8047.53,16071646996,144823993562
"Oct 15, 2019",8373.46,8410.71,8182.71,8205.37,15220412632,147650082215
"Oct 14, 2019",8320.83,8390.21,8284.13,8374.69,15151387859,150680499056
"Oct 13, 2019",8336.90,8470.99,8276.61,8321.01,13808286059,149700817939
"Oct 12, 2019",8315.66,8415.24,8313.34,8336.56,14532641605,149965767624
"Oct 11, 2019",8585.26,8721.78,8316.18,8321.76,19604381101,149685618275
"Oct 10, 2019",8585.28,8625.27,8471.93,8586.47,17618660671,154430515160
"Oct 09, 2019",8229.84,8627.71,8169.30,8595.74,19384942333,154579656110
"Oct 08, 2019",8246.85,8332.72,8185.76,8228.78,15592264032,147966069982
"Oct 07, 2019",7989.12,8308.45,7905.77,8245.62,18009742607,148252589805
"Oct 06, 2019",8149.88,8161.41,7958.85,7988.16,13160830305,143607672862
"Oct 05, 2019",8210.15,8215.53,8071.12,8151.50,12200497197,146529229668
"Oct 04, 2019",8259.49,8260.06,8151.24,8205.94,13139456229,147491804056
"Oct 03, 2019",8390.77,8414.23,8146.44,8259.99,13668823409,148448162840
"Oct 02, 2019",8344.21,8393.04,8227.70,8393.04,13125712443,150823797662
"Oct 01, 2019",8299.72,8497.69,8232.68,8343.28,15305343413,149913972768
"Sep 30, 2019",8104.23,8314.23,7830.76,8293.87,17115474183,149011567415
"Sep 29, 2019",8246.04,8261.71,7990.50,8104.19,13034629109,145590374681
"Sep 28, 2019",8251.27,8285.62,8125.43,8245.92,14141152736,148122503616
"Sep 27, 2019",8113.10,8271.52,7965.92,8251.85,16408941156,148212635834
"Sep 26, 2019",8487.67,8515.69,7895.63,8118.97,19258205289,145812492488
"Sep 25, 2019",8603.43,8744.83,8325.40,8486.99,21744728353,152404005091
"Sep 24, 2019",9729.32,9804.32,8370.80,8620.57,25002886689,154785821876
"Sep 23, 2019",10067.96,10074.24,9727.14,9729.32,15144925408,174674558023
"Sep 22, 2019",10024.12,10074.44,9922.53,10070.39,13199651698,180784051699
"Sep 21, 2019",10183.65,10188.10,10000.71,10019.72,13425266806,179853287294
"Sep 20, 2019",10266.32,10285.87,10132.19,10181.64,14734189639,182738947696
"Sep 19, 2019",10200.50,10295.67,9851.69,10266.41,19937691247,184240949577
"Sep 18, 2019",10247.80,10275.93,10191.47,10198.25,16169268880,182998899156
"Sep 17, 2019",10281.51,10296.77,10199.74,10241.27,15304603363,183748515828
"Sep 16, 2019",10347.22,10386.87,10189.74,10276.79,15160167779,184366827555
"Sep 15, 2019",10356.47,10387.03,10313.09,10347.71,12043433567,185618174384
"Sep 14, 2019",10345.40,10422.13,10291.69,10358.05,13468713124,185784300332
"Sep 13, 2019",10415.36,10441.49,10226.60,10360.55,14109864675,185809163035
"Sep 12, 2019",10176.82,10442.25,10099.24,10410.13,15323563925,186678943059
"Sep 11, 2019",10123.03,10215.95,9980.78,10178.37,15428063426,182502788242
"Sep 10, 2019",10336.41,10394.35,10020.57,10115.98,14906809639,181360731383
"Sep 09, 2019",10443.23,10450.31,10144.93,10334.97,17595943368,185263578990
"Sep 08, 2019",10518.11,10595.64,10409.09,10441.28,13670567493,187150078007
"Sep 07, 2019",10353.93,10558.67,10348.92,10517.25,15307366476,188488525926
"Sep 06, 2019",10578.20,10898.76,10292.30,10353.30,19536574783,185530405363
"Sep 05, 2019",10588.18,10627.27,10516.42,10575.53,14551239508,189492405383
"Sep 04, 2019",10621.18,10762.64,10434.71,10594.49,16742664769,189810010608
"Sep 03, 2019",10345.73,10736.10,10308.55,10623.54,19384917989,190312487956
"Sep 02, 2019",9757.47,10396.59,9730.65,10346.76,17248102294,185333114163
"Sep 01, 2019",9630.59,9796.76,9582.94,9757.97,11445355859,174768292883
"Aug 31, 2019",9597.54,9673.22,9531.80,9630.66,11454806419,172470743516
"Aug 30, 2019",9514.84,9656.12,9428.30,9598.17,13595263986,171869216524
"Aug 29, 2019",9756.79,9756.79,9421.63,9510.20,17045878501,170274910132
"Aug 28, 2019",10203.43,10279.37,9716.66,9754.42,17603790323,174627460400
"Aug 27, 2019",10372.83,10381.33,10087.30,10185.50,14762609503,182325540955
"Aug 26, 2019",10126.30,10512.33,10126.30,10370.82,18438654080,185625235889
"Aug 25, 2019",10160.74,10304.62,10008.79,10138.52,14153856610,181450186164
"Aug 24, 2019",10407.64,10418.02,9982.30,10159.96,15451030650,181813631752
"Aug 23, 2019",10136.31,10442.44,10078.19,10407.97,15627023886,186231409722
"Aug 22, 2019",10142.52,10233.00,9831.46,10131.06,17097508856,181257125783
